name,salary
Jacob,15654.966360336
Gookhyun,15362.1236894425
Jaelene,15138.0302444688
Mina,14495.4554129408
Suwailim,14880.8190699037
Shequan,14255.7384721725
Andrew,14534.3997225708
Earl,14597.5482277212
Kai,15405.1154516611
Selena,15365.5212622368
Raihaana,15530.3222454555
Tywanna,15211.2469582131
Nicole,14914.817039446
Afeef,14483.9087580666
Amanda,15413.6157431296
Elizabeth,15439.26181647
Daran,14665.2752652695
Peter,14680.5137551138
Deon,14684.4007907053
Binh,14975.207401599
Tommy,16318.831764693
Cherith,14741.5999836074
Skylar,15280.286763422
Daisy,14066.5791693783
Muhjar,15990.4411534085
Amy,15883.4837392728
Alexander,15149.9797791453
Turki,15127.8476830812
Benjamin,14846.0316641283
Julio,14901.4786213898
Wesley,15022.8205230865
Erin,14162.3365881484
Justice,14118.314496103
Saamyia,15531.8986657206
Archibald,15269.6701188994
Cecilia,15396.9131078917
Desirae,14901.9185756587
Rifaah,15800.1165614997
Kolten,15270.4623312521
Cante,14400.3785516018
Antonio,15263.4888947544
Eboni,15329.9829379482
Olivia,14181.8772080773
Elizabeth,15258.2401523898
Eric,14698.8985172789
Allison,14855.6607242724
Mya,15762.4504978864
Joshua,15194.2601325833
Connor,15305.3828999308
Sebastien,15393.6734232229
