name,salary
Carolina,14511.30015514
James,14798.3454047826
Dhyana,14748.0648723824
Mark,13762.2569106306
Sarah,14419.3539970423
Annie,14847.2268371195
Wyatt,13627.8838191322
Haleakala,15210.2999721243
Ariel,14879.9956310302
Jumaana,13874.5689661167
Courtney,14792.3429900596
Anessa,15315.8044122444
Taryn,15106.6755410899
Prettyboy,14417.796729693
Travis,15742.4902056256
Taylor,14854.7158999599
Eloyita,14619.6850012241
Trayvon,14890.4051091348
Adam,14352.2057573318
Ladeja,15146.7456784007
Adeeba,14302.4656479994
Scott,14937.8802589677
Brian,15219.8186856236
Egypt,15059.1683521958
Anthony,14689.2863038796
Shaafia,14702.1023633266
Yasmine,14022.8625225477
Ta'Tiana,15375.3219184133
Miqdaad,15364.5029029499
Christina,14932.380872493
Da Som,14707.2027673851
Madeline,15114.7688887957
Brandon,14227.7508649864
Yu Ling,15308.8795422083
Taryn,15791.0413616615
Steven,14611.9880008323
Joey,14426.2717174066
Devon,14584.9958411864
Stephanie,14864.4031646909
Nadiyya,14157.8802828255
Alyssa,14437.9228820524
Aaron,14312.2308569817
Kristopher,13876.3388228074
Mason,14552.6548421727
James,14163.2587783646
Andrew,15153.1848764776
Ashlie,14253.7928444609
Thamra,15896.2115121603
Dakota,15084.5868326348
Hishaam,14640.6493937285
