name,salary
Charissa,14983.8235995872
Kelsey,15415.1321333611
Tareia,15159.3773116818
Mauricio,15059.3616844407
Joshua,14620.290659145
John,14915.1585660935
Orion,14937.8361883252
Mary,15743.1413420798
Tanner,14478.6955106345
Ken,14933.2079525438
Shaana,14764.199075446
Juwairiya,14135.0174437675
Devin,14983.9319578361
Courtney,15179.7986695182
Lorraine,15181.359356988
Leyla,15364.8980012898
Simon,15276.1138742729
Eliscia,15825.6900230693
Joseph,14535.0232443055
Alexander,14664.9566801964
Abyad,14656.5133001125
Tyreisha,15020.3201748727
Luke,14556.7974755602
Micholette,14275.5155448775
Cassandra,14214.3202026617
Zahraaa,14869.9519265805
Madisyn,15513.9505138853
Ilhaam,14787.9594992355
Kha,14791.5031578515
Anisa,14682.6426522462
Careese,13979.3485353904
Joshua,15231.7018258462
Brittany,14562.1134183887
Jonathan,15424.7285391292
Angel,15972.1681634588
Taqiyya,14826.5076999545
Raven,14596.5660649891
Javone,15001.7342291374
Tristan,15075.3320106687
Carlos,13904.6801910053
Tomas,16104.9681034167
Chase,14715.7508084021
Wyatt,13916.1318179684
Shadae Lisette,14922.5178627531
Zhjade,14979.0070064518
Dhruvi,14151.1370084933
Meshel,15642.7476099197
Claud,14717.7257375841
Kaarim,14813.0693844206
Sabaaha,15862.8950795539
