name,salary
Reece,15757.6607548925
Misbaah,14876.904746639
Ronni-Lee,15760.8285270166
Abdur Rahmaan,15045.103178799
Justus,15211.3344149181
Nia,15108.7397309681
Noah,15410.1534494623
Kristina,15068.5692082452
Angelica,15586.3376632861
Gerardo,15731.2730688736
Natalie,14605.6720679703
Jana,14245.1176904716
Kayla,15253.9487662295
Saraya,14664.2651022336
Naomi,15815.9389038905
Brooke,14632.134763912
Nahla,14263.0969726509
Hannah,14144.4270909686
Justice,14759.3079906149
Meagan,15084.0377887083
Stepanie,15410.4642176983
Jiyaad,15317.0688333527
Brittany,14801.9983745621
Jeffrey,14407.152620759
Christopher,14913.0754568839
Tyler,15107.7784501796
Emma,14492.956056347
Cassidy,14349.7680178463
Daniel,15781.9883716625
Joshua,14886.3033575598
Sabiyya,14818.1663783142
Chance,15053.866715763
Fikriyya,15085.9669829557
Braedon,15741.0822817748
Prinjastin,15873.2480737416
Clarena,15279.6802959799
Awf,14586.9138420167
Jesse,14237.7147576309
David,14946.7261989094
Jesse,14237.7147576309
Henry,15523.355098308
Torren,14542.355893944
Rumaana,15401.1517251697
Cassidy,14349.7680178463
Daniel,15008.2578937005
Kami,15254.3133265465
Isabella,15276.3213492346
Saarang,15119.5700914244
Vanessa,14315.2308087847
Juan,15293.2005268078
