name,salary
Haamid,13968.3769272669
Elfadly,14030.8302963472
Dalia,16624.7356370066
Amadeo,15160.8353609494
Khawla,14460.4440615254
Luisa,15290.8571891547
Dimitri,14513.6942789114
Mutee'a,15361.6428384448
Diana,14792.5563910795
Toler,14838.1315611428
Minerva,14931.5012564053
Aurora,15194.8459624498
Quaylan,15528.7196851064
Nathaniel,14577.2162585813
Kendra,15454.9687249662
Archibald,13860.884320536
Abner,14665.9377393343
Patrick,14682.2972819083
Hannah,14459.0106431387
Deepak,15688.4226761104
Iliene,15946.0177016988
Alexis,14627.3637541476
Shadae Lisette,14922.5178627531
Larissa,14281.0462608384
Jaime,14547.693993465
Ammaar,14404.0357767395
Ashleigh,15356.3825765759
Tyler,15052.1798193465
Mahnaz,15313.0235499343
Jordan,15232.1283689841
Yaasmeena,15798.8330984606
Marcus,14600.3534355389
Amy,14789.1208972229
Danielle,15015.4363328933
Alexandria,14172.8309181923
Zachary,14645.7020556685
Nusaiba,15603.8435978125
Arafaat,15641.7147146583
Autumn,14624.7299121014
Zahraaa,14863.3489014975
Mansoor,15152.2374637234
Mahfooz,14562.4318051225
Armonno,14384.2759325152
Tierra,15051.7585721305
Gabrielle,14951.9159875697
Alondra,15225.1940307198
Jimmy,13379.6843404199
Robert,15135.9147735838
Emily,14505.8460595317
Damontay,15348.7865322399
Kara,15183.8863778529
Shaakira,15874.0930498231
Sammi,14635.068574497
Yvvonne,15237.8206244737
Braydon,15739.4993302441
Mary,15345.2110902846
Lisa,15337.5210720434
Faarooq,14788.9714577743
Gabriela,14990.8345569782
Ammaar,14566.0674541332
Simone,16254.5779908302
Joel,14680.373437381
Siobhan,14907.0707868729
Brittany,14679.5953077185
Sonia,15527.3862500085
Briana,15382.434689311
Zaaida,14950.2836422998
Maariya,14247.5890390203
Ricky,14914.7793594826
Micahi,14792.1925843192
Sakeen,15070.6751862008
Samantha,14817.4404725812
Habeeba,15573.1468608607
Andrzej,14826.8295277715
Misfar,15208.3865473286
Shauntino,15143.1526161747
Justin,15359.5722821315
Blain,15613.7376625583
Anne,15021.0863535717
Charles,14383.8194769315
Jasmine,14971.8580443271
Saabiq,14897.5426621556
Radiyya,15484.6195993479
Sivilize,15288.6107174026
Delena,14816.1189809979
Ciara,15317.4334256026
Autumn,14638.0603869735
Eric,15008.5062185639
Majeeda,15001.603933962
Austin,15188.3881391799
Earl,14597.5482277212
Andy,14728.1001643705
Matthew,15731.2596438812
Abdur Rasheed,15597.423313206
Saleema,14008.1539258246
Christina,14607.2021858966
Daniel,14847.533638147
Alexander,15162.8033917094
Marvin,14473.8578091084
Mujahid,14407.8541306017
