name,salary
Kyle,15532.2565410003
Nathaniel,15116.2011219054
Simone,15394.1815881952
Diana,14792.5563910795
Shamara,15074.6409543403
Musaaid,15349.2275607932
Kamaal,15610.846429548
Erin,15348.985835719
Dominic,15074.1167304057
Zackarie,15950.8577574358
Kelsey,15527.5770356839
Kendra,14848.2044277758
Maninder,15165.8997065422
Eeland,15394.3324056901
Casey,15272.0400020882
Tyreisha,15020.3201748727
Katalina,14880.4537594315
Haaritha,14435.8540949755
Laquesh,15509.5963155866
Samonie,15764.5578598813
Misael,14086.3918333228
Eliscia,15825.6900230693
Roman,14715.4454393083
Amatullah,15377.2664628112
Connie,15619.9397881295
John,14668.5596143391
Dominic,15167.0633243666
Sierra,15265.2976676145
Elroy,15489.6250125571
Emilee,15512.1259575687
Blake,14120.7976272485
Courtni,14231.6773227161
Faisal,14985.0701793712
Brianne,14590.4492283462
Quashawna,15379.4888450609
Emily,15213.9012230478
Ilyaas,16039.9795452286
Chastaey,14846.3511844548
Jiali,15008.6000662006
Chiekezie,15517.3232203225
Ahlaam,14669.894677075
Faaid,14669.4944914356
Brandon,15605.188751587
De'Ante,15046.5673415332
Christian,14486.0010475601
Mamoon,15263.9986812754
Brandon,15144.6185791713
Jacqueline,15477.7280692237
Wallace,15395.1225093366
Alondra,14886.2027209845
