name,salary
Marlon,15416.6648068917
Nykalous,16070.7939770608
Alimansar,15285.3204149621
Christian,13718.7220204712
Motique,15181.6214578949
Chakara,14824.1608994301
Ryan,15020.2981850039
Dalton,15949.0596533352
Jasmine,14815.6922733638
Amanda,15413.6157431296
Katie,15030.4447151503
Vonice,14732.5985429443
Arielle,15406.6668612929
Ji,14629.0220050924
Jessica,14872.9604334344
Nyece,14784.6728486932
Maria,14846.488750314
Anthony,15133.2361263245
Isaam,14169.9098427029
Mariah,14502.587699264
Shaafia,15541.2746088278
Deidra,14117.0181417202
Justin,15260.7380977645
Hafsa,16202.758694798
Savannah,15729.1207609896
Amairani,15473.9194541686
Zoran,15757.4684980867
Zoe,14635.3768872763
Jeremy,15471.6023878289
Robert,15386.6175414879
Sarah,14963.4166090849
David,14096.7976476086
Joshuah,14406.4049693277
Asli,14613.9060135028
Misheck,14223.5715830413
Isaac,15383.6501189498
Cecilia,15231.3006997124
Cetan,14468.987150195
Dakota,14429.0734344553
Tronson,15750.4648658811
Naseema,15501.1901171835
Elizabeth,14378.7205672365
Daymon,15257.4914913721
Eric,14824.7560108451
Danielle,14719.6378882617
Nakiya,14035.9831871654
Shania,14823.5593385028
Alexandre,14741.1006241476
Nicholas,15499.4809241546
Nicole,15310.8171715158
Katie,14662.9005008596
Ryan,15381.7694561422
Kristina,13914.7769511449
Ruwaida,16012.517490341
Brandon,14519.4284052618
Lanae,15570.6867803513
Hudhaifa,14357.5331274667
Nusaiba,15603.8435978125
Dominic,15163.7430738806
Constance,13804.0597122328
Shafeeqa,15024.7728837946
Ceirra,14991.1961216939
Colten,14442.5055682815
Destiny,16379.3441775866
Yennhi,15984.688859454
Rashad,15423.2517713027
Abigail,15132.9284277366
Blain,15613.7376625583
Calvin,14551.6789316062
Braydon,15739.4993302441
Amanda,15122.1270103515
Michael,14731.9068687678
Davena,15676.4318394305
Reyna,14624.2792122477
Raymond,15111.2474595039
Stevey,14385.6705029512
Nadiyya,14157.8802828255
Azailah,14962.037126986
Rebecca,15550.8751157392
Justin,15385.5598423609
Edmond,14734.351465413
Sierra,15710.6442227901
Elijah,14754.6587101446
Christopher,14697.0370745963
Sarah Anne,14970.6325255727
Trent,14741.289583139
Ammaar,14566.0674541332
Saamiqa,14760.4546846539
Mutasim,14709.2882088474
Sara,14756.0818104664
Kathy,13939.1774010658
Joseph,14900.9245602916
Kang,14451.4598533731
Desiree,14825.3672044805
Himma,15063.328460532
Trevon,15960.1397069135
Matthew,14561.2980142477
Shafeeq,15487.5516813942
Ghaalib,14445.3593706211
Jacqueline,15578.9649420347
