name,salary
Dwayne,15480.509802549
Sahheeda,14470.0255661146
Colton,14444.2517904084
Edgar,14827.6240088298
Khayla,15144.8290570276
Elijah,14385.8841811653
Jarred,15145.9089005086
Turki,14311.7049250979
Elsi,16037.243604098
Rachael,15574.020679247
Taylour,14295.8049667773
Yoosuf,14678.1759895649
Jorden,14685.1578349232
Loren,14905.2778686331
Sika,14772.4104556609
Kourtni,15506.4055245515
Cassidy,14680.0671514564
Sarah,14765.6683805481
Justien,14872.6654125325
Heather,14306.8819285154
Hannah,14885.4931465384
Jordon,14251.8333456719
Niesha,14839.7233308126
Joseph,14662.5682319926
Andrew,14441.7016508145
Mu'mina,15122.6417475186
Mitchell,15367.9693287289
Angel,15041.4472512246
Mansoor,14442.6711746086
Devin,15000.475740217
David,15354.5347216975
Tamara,15259.1822034357
Safiyya,15167.503246001
Madison,14296.7412449918
Aaron,15848.255806724
Haajid,15121.5498935861
Marco,14270.1793357193
Phillip,15479.8846975635
Lakayla,14654.5017403914
Olegario,14994.7114985028
Rachel,15277.5342544839
Halen,14998.3223290296
Dakota,14752.9321522542
Nicholas,14846.6985736653
Andreina,14693.1156477397
Elxandria,15749.0861658151
Jaasir,15136.0405132117
Sierra,15060.6190857983
Quinn,15073.6182556999
Deangelo,15062.0142880998
Ibtisaama,14757.9163718869
Marqui,15632.9571149712
Ghaalib,15418.9665573033
Daijon,14027.8807407465
Hamza,14490.6734725457
Rebecca,14142.9003609645
Della,14794.5596955165
Eboni,15329.9829379482
Luwai,15853.3509012721
Deangelo,15062.0142880998
Joann,15632.148417317
Charles,14518.7651341879
Deangelo,15663.071413444
Anthony,15312.924119823
Zubair,14806.1532842716
Amelia,15876.586178055
Aspyn,13395.3395625155
Santino,15681.8510987766
Deidra,14117.0181417202
Muhjar,15286.2891756806
Leroy,14937.5500619751
Diego,15579.6048973378
Natvadee,15500.060991108
Parker,14829.4069203888
Afeef,14483.9087580666
Mariamawit,15422.7882355202
Linda,14619.655454375
Shawn,14778.8355317091
Tiauna,15515.5442474192
Claudia,15273.56274243
Daniel,15014.9708334523
Victoria,15184.7190232176
Tyler,14673.7718265197
Natalie,15546.747327327
Khaleefa,14715.9407599053
Michael,14853.031982269
Claudia,15135.4692815525
Amy,14755.7407362072
Erin,14349.236028523
Heaven,14566.3799774806
Leslie,14709.3152786811
Lateefa,14308.4359497759
Jahira,14758.1200835316
Marceen,15212.9417626853
Jason,15553.7580316076
Jasmine,15288.4752133235
Cannon,14613.6463491826
Rushdi,14059.1111113183
Christian,14658.4098932884
Daifallah,15086.2764916329
